unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_4389d9d793ea3e8c57b1::p0029-p0031,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,256,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5866,16384,5336,16384
utt_b51055534a89e5644eaf::p0001-p0004,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,257,completed,gpt-5.6-luna,statements,2,False,El bloque contiene una justificación procedimental explícita a favor de llegar a acuerdos y una justificación basada en la privación material y la vulnerabilidad de quienes reciben pensiones insuficientes.,,[],[],5715,9288,5336,8877
utt_b51055534a89e5644eaf::p0005-p0008,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,258,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5821,16384,5336,16056
utt_b51055534a89e5644eaf::p0009,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,259,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5785,16384,5336,16384
utt_b51055534a89e5644eaf::p0010-p0011,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,260,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene afirmaciones fácticas sobre el pago de un bono y una propuesta de aumentar la PGU priorizando a pensionados de mayor edad, pero no explicita una razón normativa que permita vincularlas con un concepto del libro.","La priorización por edad no se acompaña de una apelación explícita a necesidad, igualdad, identidad u otro criterio codificado; el pago puntual del bono tampoco se formula como una defensa explícita de la administración estatal de fondos.",[],[],5762,1687,5336,1552
utt_b51055534a89e5644eaf::p0012-p0013,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,261,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5747,16384,5336,16384
utt_b51055534a89e5644eaf::p0014-p0015,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,262,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5818,16384,5336,16384
utt_b51055534a89e5644eaf::p0016-p0017,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,263,completed,gpt-5.6-luna,statements,2,False,El bloque contiene una propuesta explícita de corregir una brecha de género igualando las pensiones y una recomendación de mejorar la regulación de las AFP mediante mayor competencia.,"La explicación sobre el cuidado, la familia y la maternidad se utiliza como contexto causal de la brecha de género; no se codifica por sí sola como necesidad, identidad o responsabilidad individual.",[],[],5769,9896,5336,9322
utt_b51055534a89e5644eaf::p0018,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,264,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una valoración normativa explícita de la competencia y la justifica como mecanismo de reforma para reducir las comisiones.,,[],[],5776,3847,5336,3582
utt_b51055534a89e5644eaf::p0019-p0020,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,265,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5723,16384,5336,16056
utt_b51055534a89e5644eaf::p0021,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,266,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5823,16384,5336,16384
utt_b51055534a89e5644eaf::p0022-p0024,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,267,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5899,16384,5336,16384
utt_b51055534a89e5644eaf::p0025-p0028,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,268,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una afirmación evaluativa que justifica la representación común por su mayor eficiencia. Las demás frases describen disposiciones, requisitos, responsabilidades de pago y registro de pasivos sin ofrecer una justificación normativa codificable adicional.","La principal limitación es que la eficiencia invocada corresponde a la cobranza y representación judicial estatal, mientras que el concepto se centra en el resguardo y la administración estatal de cotizaciones.","[""other""]",[],5959,7587,5336,7250
utt_b51055534a89e5644eaf::p0029-p0030,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,269,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una justificación institucional explícita: la autonomía y la independencia del administrador se ofrecen como fundamento de confianza para gestionar el fondo. La garantía de financiamiento para determinados sectores se describe sin aportar, por sí sola, un criterio justificativo incluido en el libro de códigos.","No se utilizó contexto adicional. La primera afirmación sobre el financiamiento sectorial no se codifica porque no expresa una razón distributiva, institucional o procedimental identificable en el libro.",[],[],5936,10132,5336,9734
utt_b51055534a89e5644eaf::p0031-p0038,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,270,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5870,16384,5336,16384
utt_b51055534a89e5644eaf::p0039-p0042,utt_b51055534a89e5644eaf,21735,http://datos.bcn.cl/recurso/cl/documento/706982,271,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una defensa normativa explícita de fortalecer y respetar los acuerdos, junto con la regla de no reabrir materias sin consenso.",,"[""vote""]",[],5710,2810,5336,2588
utt_1e20d255a664c285e17d::p0001-p0005,utt_1e20d255a664c285e17d,21735,http://datos.bcn.cl/recurso/cl/documento/706982,272,completed,gpt-5.6-luna,statements,3,True,"El bloque contiene tres afirmaciones normativas: una regla de financiamiento íntegro del seguro social, una propuesta de separar la industria y limitar el poder de las AFP, y la necesidad de construir una solución desde posiciones antagónicas. La primera no corresponde claramente a un concepto existente y se marca para revisión; las otras dos se vinculan con conceptos del libro.","La primera anotación requiere evaluar si el financiamiento íntegro del seguro social constituye un concepto nuevo o una formulación insuficientemente desarrollada de otro criterio. La segunda es limítrofe porque no explicita lucro, mercado o competencia. La tercera depende del contexto siguiente para identificar qué se debía construir y su relación con un acuerdo.",[],[],5834,16114,5336,15020
utt_1e20d255a664c285e17d::p0006-p0009,utt_1e20d255a664c285e17d,21735,http://datos.bcn.cl/recurso/cl/documento/706982,273,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",6031,16384,5336,16384
utt_7d0171f117b7fc1b127b::p0001-p0003,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,274,completed,gpt-5.6-luna,no_statements,0,False,"El bloque enumera informes de impacto, sustentabilidad, sostenibilidad y financiamiento para responder a una crítica sobre la falta de números. Se trata de información descriptiva y técnica; no se usa explícitamente el costo, la sostenibilidad o la evidencia para justificar cómo debe organizarse, financiarse, limitarse o gobernarse la protección previsional.",,[],[],5718,898,5336,788
utt_7d0171f117b7fc1b127b::p0004,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,275,completed,gpt-5.6-luna,statements,1,True,"El objetivo contiene una expectativa normativa de avanzar hacia una propuesta común. Las referencias a informes, evidencia, datos y disponibilidad de información son descriptivas y no se codifican.",La anotación depende de interpretar “propuesta común” como búsqueda de acuerdos; no se usó contexto adicional para atribuir otras razones al hablante.,[],[],5794,8011,5336,7715
utt_7d0171f117b7fc1b127b::p0005,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,276,completed,gpt-5.6-luna,statements,1,True,"El objetivo contiene una valoración normativa explícita sobre la importancia de que las personas tengan certeza respecto de los cambios y no cambios del proyecto. Como la transparencia informativa no está contemplada en el libro, se registra como posible concepto nuevo y no se fuerza a un código existente.","El libro no define transparencia o certeza informativa, y el fragmento no establece expresamente una regla general para el sistema previsional. La revisión humana debe determinar si se trata de una justificación de gobernanza o de una estrategia comunicativa no codificable.","[""other""]",[],5691,13038,5336,12616
utt_7d0171f117b7fc1b127b::p0006,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,277,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe que la edad de jubilación es habilitante y reporta medianas de pensión, pero no formula una regla normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional. Las referencias a pensiones autofinanciadas, AFP y sus montos son descriptivas y no justifican una asignación o reforma.",No se identifican limitaciones relevantes; el bloque objetivo es suficiente para determinar que no contiene una justificación normativa codificable.,[],[],5721,1398,5336,1258
utt_7d0171f117b7fc1b127b::p0007-p0008,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,278,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5702,16384,5699,16056
utt_7d0171f117b7fc1b127b::p0009,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,279,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una obligación explícita de aprobar pronto la normativa, justificada por el acceso anticipado a los beneficios. Esa razón normativa no corresponde a ningún concepto del libro y se propone para revisión como acceso oportuno a la protección previsional.",El libro no incluye un código específico para la oportunidad o rapidez de implementación y acceso a beneficios; por ello se utiliza concept_status=review.,"[""procedural""]",[],5733,4959,5336,4634
utt_7d0171f117b7fc1b127b::p0010,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,280,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe qué grupos serán incluidos y el orden temporal de su reajuste, pero no formula una justificación normativa basada en necesidad, igualdad, contribuciones, propiedad u otro concepto del libro. La referencia a exclusiones previas y a que los pensionados de invalidez quedan primeros en la fila es descriptiva.",,[],[],5748,1656,5336,1552
utt_7d0171f117b7fc1b127b::p0011,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,281,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación explícita de la gradualidad del reajuste de la PGU basada en la disponibilidad de recursos fiscales.,,[],[],5763,1245,5336,1019
utt_7d0171f117b7fc1b127b::p0012-p0014,utt_7d0171f117b7fc1b127b,21735,http://datos.bcn.cl/recurso/cl/documento/706982,282,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación explícita de la calendarización de los aumentos previsionales basada en la disponibilidad de recursos fiscales.,,[],[],5652,1259,5336,1023
utt_f2b241f4251af4363e28::p0001-p0006,utt_f2b241f4251af4363e28,21735,http://datos.bcn.cl/recurso/cl/documento/706982,283,completed,gpt-5.6-luna,no_statements,0,True,"El bloque contiene preguntas sobre la modelación de la longevidad y los cambios laborales, una solicitud de explicación y descripciones del sistema de reparto. No formula una regla distributiva, de financiamiento o gobernanza, ni un fundamento procedimental contemplado en el libro de códigos.",El objetivo comienza con una elipsis y puede omitir el antecedente de «la longevidad»; la codificación se limita al contenido visible. La pregunta de sostenibilidad del contexto siguiente queda fuera del bloque objetivo y no se codifica.,"[""truncated"",""insufficient_context""]",[],5840,5331,5336,5178
utt_f2b241f4251af4363e28::p0007,utt_f2b241f4251af4363e28,21735,http://datos.bcn.cl/recurso/cl/documento/706982,284,completed,gpt-5.6-luna,statements,1,True,Hay una justificación evaluativa explícita: la sostenibilidad del sistema de reparto se cuestiona debido a la mayor asignación presupuestaria al sector pasivo. La aprobación de que existan buenas pensiones y la mera descripción del sistema de reparto no se codifican por sí solas.,"La codificación depende de interpretar la pregunta como una preocupación normativa por la sostenibilidad financiera, aunque el hablante no formula una conclusión explícita de rechazo o reducción del sistema.","[""other""]",[],5775,4040,5336,3624
utt_f2b241f4251af4363e28::p0008-p0010,utt_f2b241f4251af4363e28,21735,http://datos.bcn.cl/recurso/cl/documento/706982,285,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5779,16384,5336,16384
